scan_date,ticker,grade,pattern,price_at_scan,pivot_price,pct_from_pivot,base_depth_pct,base_duration_days,vol_contraction_ratio,prior_move_pct,prior_move_days,pct_1m,pct_3m,pct_6m,pct_from_52w_high,pct_1d,pct_5d,pct_10d,pct_20d,max_gain_pct,did_break_out
2025-12-10,COHU,B,HTF,25.35,25.63,1.09,5.85,6,0.601,33.88,40,10.07,15.54,37.25,12.83,-1.74,-9.31,-7.1,5.96,6.55,False
2025-12-10,CRL,C,HTF,194.85,195.06,0.11,9.58,6,,26.86,48,13.62,27.59,32.21,3.88,-0.22,0.58,4.26,13.37,13.37,True
2025-12-10,CSTL,A,HTF,38.02,40.61,6.38,6.85,9,,86.51,54,9.19,74.24,101.7,6.38,-0.13,4.31,5.44,3.47,8.86,False
2025-12-10,CVNA,C,FlatBase,93.534,94.862,1.4,19.88,6,,29.48,23,42.5,23.7,46.11,1.4,1.08,-4.58,-5.58,-0.98,1.08,False
2025-12-10,DGII,C,Pennant,47.0,48.0,2.08,12.5,6,,25.68,59,30.66,29.48,38.24,2.08,0.45,-7.32,-6.06,-13.11,0.45,False
2025-12-10,ENTA,A+,HTF,14.37,14.79,2.84,7.03,6,0.561,98.61,50,20.45,90.58,101.83,6.32,-1.6,-0.84,15.52,-8.77,17.26,True
2025-12-10,ESTA,C,Pennant,72.46,73.5,1.41,14.6,9,0.669,88.08,53,14.67,85.32,98.09,1.41,0.36,3.11,4.4,-5.69,5.73,True
2025-12-10,FIX,C,Pennant,1020.4298,1035.7259,1.48,12.21,10,,38.66,60,5.02,33.96,103.33,1.48,0.35,-13.47,-6.2,-1.07,1.35,False
2025-12-10,FORM,A,HTF,59.23,60.3,1.77,8.54,6,0.535,94.56,60,14.7,86.43,78.83,3.06,-1.86,-9.12,-1.79,15.89,15.89,False
2025-12-10,FROG,C,FlatBase,68.73,70.43,2.41,15.85,11,,36.38,32,11.45,43.31,65.53,2.41,-0.57,-6.9,-2.79,-13.76,0.36,False
2025-12-10,GCT,A,HTF,38.35,40.75,5.89,6.5,6,0.695,54.83,18,19.4,29.08,108.2,5.89,-0.42,4.17,5.66,9.0,10.35,False
2025-12-10,GGLL,B,VCP,101.6725,107.4345,5.36,10.6,11,,123.15,60,22.75,58.2,246.66,5.36,-4.8,-14.57,-4.44,4.01,4.01,False
2025-12-10,GLUE,B,FlatBase,17.23,18.15,5.07,16.2,6,0.837,251.25,59,21.68,170.91,271.34,5.07,-3.89,-2.79,2.38,40.92,46.89,True
2025-12-10,GLW,C,FlatBase,94.0245,95.0127,1.04,18.7,19,,28.01,60,6.19,22.95,83.22,1.04,1.88,-9.32,-4.82,-9.52,1.88,True
2025-12-10,HAL,C,FlatBase,28.9,29.2483,1.19,15.74,18,,29.26,60,8.52,31.35,41.77,1.64,0.28,-4.48,-3.48,12.36,12.36,False
2025-12-10,HTHT,C,Pennant,47.4177,47.4762,0.12,14.35,19,,30.73,60,7.06,27.32,45.32,0.12,-1.6,-2.22,-0.1,1.56,4.67,False
2025-12-10,ILMN,B,HTF,134.91,136.24,0.98,8.79,9,,44.45,32,10.6,33.75,48.89,11.86,1.13,-3.97,0.3,4.57,11.29,True
2025-12-10,IMNM,C,FlatBase,20.3,20.46,0.78,16.91,6,,115.46,54,16.47,125.81,132.27,0.78,-3.99,-2.56,10.0,3.79,15.67,True
2025-12-10,INDV,C,Pennant,35.45,38.0,6.71,11.84,6,,51.13,52,17.77,54.33,154.12,6.71,0.96,1.41,2.0,-0.03,2.82,False
2025-12-10,INTC,B,Pennant,40.78,44.02,7.36,11.65,6,,81.73,57,7.63,63.78,92.45,7.36,-3.11,-11.6,-11.33,11.7,11.7,False
2025-12-10,IONS,B,HTF,78.63,83.61,5.96,8.91,12,,84.15,60,8.2,28.54,108.73,5.96,0.65,-1.97,2.57,2.12,5.77,False
2025-12-10,IRON,C,Pennant,92.85,99.5,6.68,12.38,12,,57.78,60,7.94,52.13,79.66,6.68,0.81,-5.77,-13.38,-15.84,0.81,False
2025-12-10,IVZ,C,FlatBase,26.5073,26.5762,0.26,18.15,28,,,,10.17,22.54,83.76,0.26,0.26,-1.97,1.04,6.09,6.09,False
2025-12-10,KLIC,C,Pennant,49.1543,49.8093,1.31,10.52,6,,33.18,9,27.0,20.53,47.4,2.9,-0.85,-7.61,-5.8,12.25,12.25,False
2025-12-10,KYIV,C,Pennant,14.42,14.95,3.55,13.04,11,,39.12,50,17.33,34.64,34.01,12.5,3.12,2.91,-6.45,-13.45,4.72,True
2025-12-10,LASR,C,FlatBase,37.8,38.53,1.89,17.18,9,0.798,25.64,45,13.65,28.05,114.77,2.12,1.14,-8.31,4.02,5.87,5.9,False
2025-12-10,LIVN,B,HTF,64.06,64.45,0.61,4.1,10,,28.79,14,13.14,17.48,40.57,0.61,-0.17,-1.53,-1.53,0.55,1.39,False
2025-12-10,LXEO,C,FlatBase,9.73,10.11,3.76,17.9,12,0.727,108.56,60,5.65,81.53,145.71,6.26,0.72,-6.37,8.53,8.32,9.25,False
2025-12-10,MKSI,B,Pennant,167.7181,170.2057,1.46,10.78,9,0.818,53.98,60,9.77,40.77,83.0,1.46,-0.64,-11.42,-2.67,10.84,10.84,False
2025-12-10,MTSI,B,HTF,186.23,190.95,2.47,8.09,6,,50.16,37,8.98,41.22,34.32,2.47,1.95,-9.62,-5.6,-6.1,1.95,False
2025-12-10,NESR,C,Pennant,14.94,15.01,0.47,14.92,19,,68.11,60,14.66,41.75,161.19,0.47,0.07,-3.15,0.87,18.07,18.21,False
2025-12-10,NTRA,A,HTF,233.13,246.9,5.58,6.16,9,0.817,49.06,40,11.28,32.89,36.84,5.58,-0.89,-3.28,1.03,0.51,9.12,False
2025-12-10,NUVL,C,FlatBase,105.74,112.88,6.33,17.35,17,,45.85,59,8.98,34.46,39.17,6.33,0.16,-4.25,0.02,-0.65,1.02,False
2025-12-10,OMCL,C,FlatBase,43.97,45.36,3.06,15.52,6,,37.41,36,19.29,41.02,54.99,8.05,-1.55,4.14,4.12,15.4,15.4,True
2025-12-10,ORKA,B,FlatBase,31.4,32.28,2.73,17.19,11,0.837,104.83,50,10.95,93.71,188.07,2.73,-3.79,-9.62,2.29,-11.27,2.29,False
2025-12-10,PANL,B,HTF,7.2606,7.3352,1.02,6.8,11,,56.58,32,13.99,31.76,52.72,1.02,-3.15,-0.55,-4.66,-6.58,1.23,True
2025-12-10,PDFS,C,Pennant,31.86,32.06,0.62,13.88,6,,50.18,59,22.68,58.82,60.75,0.62,0.19,-13.62,-9.79,-0.94,0.82,False
2025-12-10,PPTA,B,Pennant,25.7,26.68,3.67,10.49,9,0.55,54.04,57,11.3,51.27,97.39,18.8,13.42,0.39,3.42,15.49,15.49,True
2025-12-10,PTGX,B,HTF,91.38,92.8,1.53,10.0,10,,60.3,57,7.7,54.31,71.25,2.01,0.95,-2.23,-2.78,-12.21,4.34,True
2025-12-10,RVMD,B,HTF,77.88,81.487,4.43,8.55,9,,99.64,60,18.3,77.77,94.51,4.43,0.81,-1.46,4.25,52.34,52.34,False
2025-12-10,SHOO,A,HTF,43.2451,43.9078,1.51,4.96,6,,46.64,60,12.56,34.56,83.91,1.51,1.65,-1.42,-1.72,3.54,4.78,True
2025-12-10,SITM,C,FlatBase,376.36,381.41,1.32,18.59,6,,41.1,59,23.05,35.27,61.99,2.5,2.46,-5.39,0.45,-9.08,2.46,True
2025-12-10,SNDX,B,VCP,20.62,20.8,0.87,11.73,10,0.638,46.86,23,22.81,39.8,124.37,0.87,-1.02,-1.21,4.75,1.84,7.23,True
2025-12-10,SONO,C,VCP,19.02,19.82,4.04,11.0,11,,34.5,60,11.16,26.04,89.07,4.04,-2.84,-4.26,-5.63,-12.57,-2.84,False
2025-12-10,SRRK,C,Pennant,45.05,46.32,2.74,14.7,9,0.614,57.81,28,46.17,41.0,35.37,4.11,3.95,-2.31,1.8,-6.37,4.04,True
2025-12-10,STOK,C,FlatBase,34.15,35.34,3.37,18.68,10,,58.99,59,35.89,50.18,194.65,11.74,-3.1,-3.78,-5.8,-3.81,3.13,False
2025-12-10,SVRA,C,FlatBase,6.69,6.98,4.15,16.62,6,,86.94,37,62.38,85.83,209.72,4.15,3.74,-8.67,-4.33,-13.15,3.74,False
2025-12-10,SYRE,C,FlatBase,34.66,34.98,0.91,18.52,6,,117.27,55,47.93,130.3,136.1,0.91,-0.87,-4.62,-4.65,-11.68,-0.87,False
2025-12-10,TCMD,C,Pennant,28.77,29.49,2.44,12.36,6,,98.79,59,17.0,110.0,182.89,2.44,-1.88,2.82,2.09,5.11,6.81,True
2025-12-10,TER,A,HTF,203.9247,204.9143,0.48,7.8,6,0.784,73.94,57,13.89,78.59,133.94,0.48,-0.02,-9.22,-2.69,6.49,12.17,False
2025-12-10,TRVI,B,Pennant,14.17,14.39,1.53,11.4,8,,89.73,60,19.58,77.57,146.43,1.53,-7.06,-14.54,-8.47,-21.1,-7.06,False
2025-12-10,TSMX,B,FlatBase,51.6309,52.9083,2.41,16.81,10,0.519,49.03,60,12.4,32.26,97.95,2.9,-3.09,-20.31,-7.69,7.32,9.98,False
2025-12-10,TYRA,C,Pennant,22.29,23.23,4.05,13.58,9,,90.86,57,43.99,83.46,129.56,4.05,2.33,1.39,16.82,31.49,36.16,False
2025-12-10,UPB,C,FlatBase,28.67,29.89,4.08,17.66,8,,80.9,52,20.87,78.96,167.44,13.12,-4.19,-1.19,5.58,3.77,6.14,False
2025-12-10,VECO,C,Pennant,32.22,33.0,2.36,12.58,6,0.739,26.76,60,6.2,18.67,63.39,6.47,0.19,-9.31,-9.06,2.76,2.76,False
2025-12-10,VICR,B,Pennant,100.83,101.47,0.63,14.22,6,0.611,91.54,46,6.87,93.12,130.05,0.63,0.14,-3.61,7.57,41.14,41.14,False
2025-12-10,VISN,C,HTF,9.8277,9.9594,1.32,9.31,9,,32.04,34,13.46,23.56,211.76,1.32,2.04,-11.77,-10.18,-8.14,2.04,True
2025-12-10,VOXR,C,Pennant,5.3487,5.5028,2.8,12.01,6,,48.01,54,26.59,55.53,53.96,2.8,-2.04,-7.81,-5.39,-12.03,-0.93,False
2025-12-10,VRDN,B,HTF,32.6,33.34,2.22,9.36,12,,77.85,50,12.65,75.08,121.62,2.22,-0.09,-1.44,-0.98,-2.61,1.32,False
2025-12-10,WFRD,C,FlatBase,80.8832,81.0026,0.15,15.89,19,,28.62,60,12.09,27.92,74.13,0.15,-0.12,-4.8,-3.95,9.75,9.92,False
2025-12-10,WGS,B,HTF,158.57,170.87,7.2,8.7,11,0.778,55.48,40,16.22,23.96,98.93,7.2,-2.02,-14.27,-14.18,-14.62,-2.02,False
2025-12-10,WULF,B,FlatBase,15.76,16.33,3.49,17.76,9,0.689,74.86,60,24.68,38.85,341.46,7.57,0.44,-26.59,-21.89,-16.88,0.44,False
2025-12-10,XPEL,B,HTF,50.39,50.85,0.9,8.55,6,0.707,50.39,48,25.5,51.37,39.51,0.9,-0.52,-0.71,2.58,6.89,8.4,False
2025-12-10,XWIN,C,FlatBase,5.98,6.23,4.01,16.53,16,,234.91,57,6.6,17.72,336.5,4.01,-0.84,-0.17,1.34,-3.34,1.51,False
2025-12-10,ZBIO,B,FlatBase,39.1,41.5,5.78,17.45,12,0.654,139.06,60,9.22,105.09,312.88,5.78,2.84,-8.41,10.41,-58.87,10.41,False
2025-12-11,AEIS,B,HTF,224.0423,224.3023,0.12,8.66,11,0.762,44.58,60,10.55,32.09,69.32,3.37,-4.03,-6.84,-2.79,1.55,2.49,False
2025-12-11,ALB,C,Pennant,133.8534,134.3904,0.4,12.97,10,,80.07,57,17.47,66.3,124.86,0.4,-1.08,4.69,11.79,26.19,26.19,True
2025-12-11,AMAT,A+,HTF,269.7735,275.7561,2.17,4.81,6,0.738,65.2,60,21.24,42.62,50.64,2.17,-4.04,-6.15,-3.04,13.75,13.75,False
2025-12-11,AMKR,C,Pennant,46.95,47.1896,0.51,14.68,7,,77.58,59,47.53,61.65,125.68,0.51,-5.8,-16.45,-13.71,9.65,12.07,False
2025-12-11,ANAB,B,FlatBase,30.52,31.904,4.34,15.33,7,0.809,125.57,55,37.64,117.17,96.31,4.34,-1.83,3.82,9.44,7.1,11.21,False
2025-12-11,ANGO,C,FlatBase,13.44,13.99,3.93,18.87,19,,33.52,60,9.27,22.07,32.94,3.93,-2.23,-1.12,-2.53,-24.26,1.49,False
2025-12-11,APGE,B,HTF,76.53,77.93,1.8,9.49,6,,106.68,53,21.53,99.14,75.73,1.8,0.72,1.07,1.03,1.46,3.16,False
2025-12-11,AQST,C,Pennant,6.32,6.735,6.16,14.92,12,,59.01,60,19.25,27.94,96.88,16.29,-1.74,-8.07,-5.22,-44.46,2.37,False
2025-12-11,ARQT,B,HTF,29.47,31.77,7.24,8.88,13,0.807,100.78,59,28.92,66.4,105.65,7.24,-1.53,-5.73,-1.7,-9.13,2.48,False
2025-12-11,ARWR,C,FlatBase,70.82,72.36,2.13,18.97,7,,134.67,60,72.14,124.75,343.73,2.13,-1.03,-6.14,-0.93,-6.9,-0.01,False
2025-12-11,ATRO,B,VCP,54.8,55.29,0.89,10.45,11,,48.45,60,11.4,30.73,64.17,0.89,-0.73,-5.22,1.11,27.68,27.68,False
2025-12-11,AVGO,C,VCP,404.7449,412.9519,1.99,10.6,10,,31.87,60,19.53,17.87,54.33,1.99,-11.43,-18.82,-13.18,-13.16,-11.43,False
2025-12-11,AVGX,C,FlatBase,66.7765,69.1874,3.48,19.77,10,,58.43,60,39.6,29.21,106.32,3.48,-23.37,-36.15,-27.26,-27.86,-23.37,False
2025-12-11,AXSM,B,HTF,148.75,152.76,2.63,7.25,10,,32.78,52,8.26,25.39,42.67,2.74,-0.39,-1.18,2.22,18.87,22.78,False
2025-12-11,BBIO,A,HTF,74.065,75.1,1.38,6.32,6,0.721,52.57,49,13.84,38.88,66.63,1.38,1.46,0.1,2.34,3.75,5.63,True
2025-12-11,BCAX,C,Pennant,18.85,19.68,4.22,14.19,11,0.639,81.99,48,32.19,70.43,98.21,14.04,-1.96,-6.42,-10.88,-7.53,-1.96,False
2025-12-11,BTSG,A,HTF,35.9,36.77,2.37,6.72,12,0.55,51.68,60,13.07,31.74,56.84,2.37,1.78,2.06,5.15,8.66,13.29,False
2025-12-11,CAMT,A,HTF,118.21,121.98,3.09,7.05,6,0.712,45.81,60,18.72,16.87,44.95,8.65,-5.3,-13.96,-7.75,16.57,16.57,False
2025-12-11,CELC,A,HTF,100.77,108.91,7.47,9.34,6,0.763,134.12,45,17.17,83.12,729.38,7.47,4.45,-1.6,1.47,3.71,8.34,False
2025-12-11,CENX,B,HTF,32.32,32.47,0.46,9.76,7,,42.32,60,11.29,20.15,86.18,6.37,-2.35,4.61,24.32,45.45,45.45,True
2025-12-11,COCO,A,HTF,54.33,55.09,1.38,5.34,11,0.779,46.88,60,25.97,38.39,49.3,1.38,0.42,-3.41,-1.42,2.43,2.43,False
2025-12-11,CRL,C,Pennant,194.43,196.38,0.99,10.19,7,,26.86,48,14.9,23.85,31.02,4.09,-0.72,-0.3,4.75,12.54,13.62,True
2025-12-11,CRNX,C,FlatBase,49.31,50.075,1.53,18.17,19,0.792,45.14,60,19.02,38.98,59.37,18.28,2.39,-8.46,-2.74,12.25,12.25,True
2025-12-11,CSTL,B,HTF,37.97,40.61,6.5,9.8,10,,86.51,54,11.28,61.85,98.17,6.5,1.74,4.29,3.75,4.45,9.01,False
2025-12-11,CVNA,C,FlatBase,94.546,95.0,0.48,18.63,6,,30.74,24,48.41,25.01,46.37,0.48,-3.61,-1.48,-7.25,-1.74,-1.48,False
2025-12-11,DFTX,C,Pennant,12.59,13.45,6.39,12.27,10,0.835,39.93,49,8.25,32.81,76.21,12.75,-0.32,-0.4,3.73,10.25,16.76,False
2025-12-11,DGII,C,Pennant,47.21,48.0,1.65,11.31,6,,27.99,60,22.53,23.88,37.4,1.65,-3.6,-7.71,-5.76,-11.42,-3.6,False
2025-12-11,ENTA,A,HTF,14.14,14.79,4.39,7.03,7,0.645,98.61,50,20.65,80.36,93.17,7.82,4.17,2.76,19.17,-8.7,19.17,True
2025-12-11,ESTA,A,HTF,72.72,73.5,1.06,7.93,6,0.834,91.94,57,12.31,79.33,103.36,1.06,-0.29,-4.3,5.13,-8.2,5.35,True
2025-12-11,EXPE,C,FlatBase,280.5414,282.3474,0.64,17.18,19,,29.13,60,5.34,26.9,66.74,0.64,-2.47,1.58,2.28,3.69,7.17,True
2025-12-11,FIX,C,Pennant,1023.9866,1035.7259,1.13,12.21,11,,38.66,60,14.19,28.29,99.93,1.13,-5.56,-10.38,-5.96,1.29,1.29,False
2025-12-11,FORM,A+,HTF,58.13,60.3,3.6,6.68,6,0.483,94.8,60,14.61,61.29,68.64,4.86,-4.63,-5.37,-0.12,25.79,25.79,False
2025-12-11,FROG,C,FlatBase,68.34,70.43,2.97,15.85,12,,36.38,32,14.7,36.65,58.71,2.97,0.94,-3.83,-2.06,-15.44,0.94,False
2025-12-11,FSLR,C,HTF,272.83,276.14,1.2,9.0,10,,35.31,54,6.33,30.15,80.47,3.1,-6.61,-4.05,-1.15,-12.83,4.31,False
2025-12-11,GCT,A,HTF,38.19,40.75,6.28,8.0,6,0.715,57.11,19,21.97,31.15,115.88,6.28,5.7,5.13,5.24,16.29,16.29,False
2025-12-11,GLW,C,FlatBase,95.7912,96.46,0.69,19.92,19,,27.41,60,16.92,20.95,88.04,0.69,-7.97,-9.47,-6.67,-8.43,-5.52,False
2025-12-11,GOOGL,B,HTF,312.2102,328.3839,4.93,6.09,12,,53.17,60,12.23,24.05,87.63,4.93,-1.01,-3.19,0.35,6.22,6.22,False
2025-12-11,HAL,C,FlatBase,28.9796,29.527,1.85,16.54,19,,29.26,60,8.46,31.06,42.09,1.85,-1.72,-5.7,-3.98,9.55,12.05,False
2025-12-11,HNRG,C,FlatBase,22.79,22.96,0.74,17.77,19,,29.14,60,8.78,18.95,53.36,7.73,-2.15,-19.35,-15.23,-10.97,-2.15,False
2025-12-11,HTHT,B,HTF,46.6576,47.4762,1.72,6.73,11,,30.72,59,6.42,25.7,41.58,1.72,0.21,0.84,1.25,5.22,6.37,False
2025-12-11,ILMN,B,HTF,136.44,136.64,0.15,9.05,10,,44.45,32,13.77,32.43,49.08,10.86,-1.15,-4.35,-1.09,6.68,10.04,False
2025-12-11,IMNM,A,HTF,19.49,20.8,6.3,9.28,6,0.775,123.47,55,18.05,97.87,118.5,6.3,0.41,2.36,11.39,5.54,20.47,True
2025-12-11,INDV,C,Pennant,35.79,38.0,5.82,11.84,6,,53.71,53,19.98,56.36,157.11,5.82,-0.64,-0.7,1.17,-3.44,1.84,False
2025-12-11,IONS,B,HTF,79.14,83.61,5.35,8.91,13,,84.15,60,13.32,28.18,99.65,5.35,2.12,-1.91,1.0,3.18,5.09,False
2025-12-11,IRON,C,Pennant,93.6,99.5,5.93,12.38,13,,57.78,60,7.54,49.45,70.18,5.93,-1.87,-3.38,-14.18,-15.58,-1.71,False
2025-12-11,IVZ,C,FlatBase,26.5762,26.8813,1.14,19.08,28,,,,13.59,20.26,79.9,1.14,-2.74,-1.93,-0.15,6.52,6.52,False
2025-12-11,KALV,C,FlatBase,16.9,17.1,1.17,16.37,6,,52.42,21,29.11,21.76,44.44,2.2,0.06,-11.24,-10.24,-3.02,0.06,False
2025-12-11,KLAC,C,Pennant,1244.5629,1252.073,0.6,14.5,16,,38.57,55,7.45,19.26,40.71,2.82,-4.19,-1.91,2.68,14.6,14.6,False
2025-12-11,KYIV,C,Pennant,14.87,14.95,0.54,13.04,12,,39.12,50,28.19,32.18,34.21,9.77,0.94,-6.59,-9.28,-15.94,1.55,True
2025-12-11,LASR,C,Pennant,38.23,38.635,1.05,12.58,6,0.804,29.6,49,25.96,22.53,112.51,1.05,-5.52,-5.96,2.54,8.74,8.74,False
2025-12-11,LFST,C,HTF,6.76,6.849,1.3,8.67,12,,37.84,14,7.13,25.88,33.07,18.51,2.22,2.66,5.47,10.36,10.36,True
2025-12-11,LRCX,B,VCP,168.5081,169.4869,0.58,10.28,11,0.786,59.04,60,10.22,34.04,77.06,0.58,-4.85,-2.38,5.55,30.64,30.64,False
2025-12-11,LXEO,C,FlatBase,9.8,10.11,3.07,17.9,13,0.709,108.56,60,9.01,79.49,132.78,5.59,-0.31,1.63,4.59,-17.14,8.47,False
2025-12-11,MDGL,B,HTF,571.33,605.0,5.57,9.72,11,0.759,45.76,17,10.95,29.63,100.48,5.57,0.02,-4.71,4.83,-10.64,5.51,False
2025-12-11,MKSI,B,VCP,166.6392,170.2057,2.1,10.78,10,0.817,53.98,60,15.92,28.58,71.14,2.1,-6.61,-5.87,-1.56,11.46,11.56,False
2025-12-11,MNRO,C,Pennant,20.7506,20.8395,0.43,10.81,6,,33.52,23,24.28,16.8,49.9,19.9,0.71,0.52,-1.0,-1.09,2.05,True
2025-12-11,MTSI,B,HTF,189.86,190.95,0.57,5.08,6,,53.1,38,17.02,46.35,35.77,0.57,-6.59,-9.69,-7.82,4.05,4.05,False
2025-12-11,NEM,C,FlatBase,99.2192,100.2072,0.99,19.23,19,,25.68,60,11.13,27.31,72.22,0.99,-1.29,-0.08,6.4,13.62,13.62,False
2025-12-11,NESR,B,VCP,14.95,15.01,0.4,11.73,17,,65.51,60,7.02,43.61,153.39,0.4,-0.4,-3.08,0.94,19.06,19.06,False
2025-12-11,NTRA,B,HTF,231.05,246.9,6.42,7.88,6,,51.09,44,15.14,28.46,34.43,6.42,0.39,-2.73,1.16,1.9,10.11,False
2025-12-11,NUVL,C,FlatBase,105.91,112.88,6.17,17.35,18,,45.85,59,11.86,30.82,37.76,6.17,-1.05,-4.25,-1.71,-6.37,0.86,False
2025-12-11,NXT,C,Pennant,93.43,95.465,2.13,12.99,19,,46.39,60,6.06,32.56,63.17,17.13,-7.15,-6.46,-2.34,6.05,6.05,False
2025-12-11,OMCL,C,FlatBase,43.29,45.36,4.56,15.52,7,,37.41,36,21.74,36.13,48.76,9.25,1.32,6.84,7.18,18.25,18.25,True
2025-12-11,ORKA,B,Pennant,30.21,32.28,6.41,10.04,6,0.839,107.58,56,14.52,82.21,156.89,6.41,-0.1,-6.82,4.93,1.59,6.32,False
2025-12-11,PANL,B,HTF,7.0319,7.3352,4.14,5.08,6,,58.81,38,10.74,26.25,45.22,4.14,1.13,2.83,-2.26,-3.11,4.53,True
2025-12-11,PDFS,C,Pennant,31.92,32.31,1.21,14.55,7,,50.18,59,26.97,46.15,53.98,1.21,-5.58,-14.1,-8.18,-0.16,0.63,False
2025-12-11,POWL,C,FlatBase,120.8552,123.5139,2.15,17.19,11,0.73,25.24,60,10.62,19.3,92.83,12.1,-7.08,-9.37,-6.03,6.56,6.56,False
2025-12-11,PPTA,C,FlatBase,29.15,29.73,1.95,19.68,10,,54.04,57,32.56,67.43,122.69,7.9,-1.06,-9.57,-11.05,6.52,6.52,False
2025-12-11,PTGX,B,VCP,92.25,93.07,0.88,10.26,11,,60.3,57,10.82,48.46,71.85,1.07,3.36,-7.0,-3.76,-13.01,3.36,True
2025-12-11,REGN,C,Pennant,745.9028,790.0296,5.59,12.53,12,,41.83,54,7.59,24.89,43.39,5.59,-0.74,0.26,5.11,2.84,8.77,False
2025-12-11,RGEN,C,FlatBase,161.66,174.01,7.1,19.89,40,,,,7.37,29.97,31.06,11.43,-2.64,-2.44,2.81,4.17,6.56,False
2025-12-11,RING,C,FlatBase,73.3881,74.2138,1.11,17.04,19,0.715,29.92,60,11.65,25.89,69.66,1.11,-1.08,-0.81,7.13,12.2,12.2,False
2025-12-11,RL,C,HTF,365.6881,372.0346,1.71,6.79,11,,,,10.47,17.44,35.13,1.71,0.71,0.66,-2.34,-0.94,1.11,False
2025-12-11,RLAY,C,FlatBase,7.79,8.36,6.82,18.66,13,,127.58,60,20.78,71.21,135.35,6.82,3.08,4.36,9.88,0.13,11.04,True
2025-12-11,RVMD,B,HTF,78.51,81.487,3.65,8.55,10,,99.64,60,21.95,73.62,96.13,3.65,0.52,-3.25,2.85,49.24,51.11,False
2025-12-11,SANM,C,FlatBase,176.63,177.0,0.21,19.41,19,0.78,44.43,60,14.29,47.97,88.61,0.99,-9.06,-17.91,-12.62,-8.84,-8.84,False
2025-12-11,SHOO,B,HTF,43.9573,44.4716,1.16,6.16,7,,46.64,60,16.37,35.9,87.33,1.16,-1.87,-3.0,-2.68,2.11,3.08,False
2025-12-11,SITM,C,Pennant,385.61,387.52,0.49,12.24,6,,42.73,60,33.59,26.28,59.61,0.49,-6.11,-6.97,-2.2,-10.65,-0.98,False
2025-12-11,SKYT,B,Pennant,20.22,20.88,3.16,14.85,6,0.647,87.8,60,14.69,49.67,116.26,16.56,-13.16,-22.4,-10.09,49.41,49.41,False
2025-12-11,SLVR,C,Pennant,54.4433,55.5512,1.99,14.39,8,,45.74,59,28.58,51.5,94.53,1.99,-2.83,-2.41,10.21,18.77,18.77,False
2025-12-11,SNDX,C,Pennant,20.41,21.22,3.82,13.48,11,0.637,46.86,23,22.51,32.1,121.37,3.82,-0.2,-0.88,4.36,1.52,8.33,False
2025-12-11,SONO,C,VCP,18.48,19.82,6.76,11.0,12,,34.5,60,11.46,19.3,78.72,6.76,-0.32,-0.97,-2.16,-8.77,-0.22,False
2025-12-11,SOXQ,C,HTF,58.2963,58.875,0.98,5.25,7,,25.15,60,8.79,18.31,36.66,0.98,-5.12,-7.46,-2.8,3.5,3.5,False
2025-12-11,SOXX,C,FlatBase,313.8665,316.6906,0.89,17.93,28,,,,8.69,17.55,34.06,0.89,-4.78,-7.01,-2.55,5.19,5.19,False
2025-12-11,SRRK,A,Pennant,46.83,47.74,1.91,10.28,6,0.545,61.89,32,55.74,44.18,40.17,1.91,0.09,-8.33,-2.48,-6.98,0.09,False
2025-12-11,STOK,C,FlatBase,33.09,35.4,6.53,18.81,11,,58.99,59,26.93,40.81,187.49,14.48,-2.12,-3.51,-3.54,-11.09,6.44,False
2025-12-11,SVRA,B,Pennant,6.94,7.0,0.86,11.71,6,,89.02,38,62.91,92.78,204.39,0.86,-0.29,-12.68,-7.06,-16.86,-0.29,False
2025-12-11,SYRE,B,Pennant,34.36,35.31,2.69,10.96,6,,126.11,56,51.83,124.28,122.97,2.69,-2.15,-2.59,-4.13,-4.54,-0.47,False
2025-12-11,TCMD,B,Pennant,28.23,29.49,4.27,11.77,6,,102.19,60,15.84,100.35,172.23,4.27,-1.45,3.93,5.07,5.81,8.86,True
2025-12-11,TER,A,HTF,203.8848,204.9143,0.5,5.85,6,0.747,77.1,58,20.36,71.79,126.05,0.5,-5.2,-6.63,-2.49,10.0,12.19,False
2025-12-11,TSHA,B,FlatBase,5.76,5.805,0.78,19.98,6,0.603,78.8,53,43.64,92.64,143.04,0.78,0.52,-5.38,1.22,-15.62,2.6,True
2025-12-11,TSMX,B,FlatBase,50.0366,52.9083,5.43,16.81,11,0.533,49.03,60,16.04,22.83,75.37,5.9,-8.33,-13.1,-2.36,16.37,16.37,False
2025-12-11,TYRA,C,FlatBase,22.81,24.05,5.16,16.53,10,,90.86,57,46.31,78.34,134.19,5.16,-0.79,0.79,13.81,26.13,33.06,False
2025-12-11,VERA,C,FlatBase,46.02,47.29,2.69,15.7,6,,79.26,58,62.21,74.72,103.81,5.09,8.21,3.63,16.43,0.96,20.97,True
2025-12-11,VOXR,B,HTF,5.2393,5.5028,4.79,8.31,6,,50.9,55,30.45,49.34,55.22,4.79,-0.19,-4.36,-3.42,-5.91,1.14,False
2025-12-11,VRDN,A,HTF,32.57,33.34,2.31,7.29,6,,80.23,57,14.32,66.0,122.17,2.31,-0.8,-2.98,-2.12,-0.0,1.41,False
2025-12-11,VRT,C,Pennant,178.6175,189.6149,5.8,11.85,8,,48.6,60,9.22,25.9,46.16,11.72,-9.73,-13.58,-6.2,-4.83,-1.71,False
