scan_date,ticker,grade,pattern,price_at_scan,pivot_price,pct_from_pivot,base_depth_pct,base_duration_days,vol_contraction_ratio,prior_move_pct,prior_move_days,pct_1m,pct_3m,pct_6m,pct_from_52w_high,pct_1d,pct_5d,pct_10d,pct_20d,max_gain_pct,did_break_out
2025-05-19,HERE,A,FlatBase,7.6,8.043,5.51,16.1,6,0.435,198.27,49,63.09,214.05,171.43,5.51,-6.18,-7.11,-26.32,72.11,72.89,False
2025-05-19,IRTC,A,HTF,141.78,142.68,0.63,3.73,6,,42.3,23,42.52,19.26,91.62,0.63,-0.4,3.24,2.26,2.24,4.76,True
2025-05-19,KTOS,B,VCP,35.13,36.85,4.67,10.85,12,0.642,48.79,48,9.37,44.03,31.92,4.67,1.74,8.51,11.27,23.06,23.06,True
2025-05-19,MOS,B,HTF,34.2942,34.4106,0.34,8.15,6,,44.77,23,26.88,40.79,38.14,0.34,0.51,1.98,4.53,2.91,4.53,True
2025-05-19,NAGE,C,FlatBase,10.93,11.06,1.18,18.08,6,,73.25,55,58.64,98.73,46.91,1.18,-1.56,-3.02,7.78,26.99,29.37,False
2025-05-19,NRG,C,FlatBase,159.4166,159.9505,0.33,15.35,6,,80.86,25,63.86,56.52,70.29,0.33,-0.97,-2.69,-0.12,-5.68,-0.12,False
2025-05-19,OKTA,A,HTF,126.44,127.567,0.88,6.69,6,0.675,42.46,49,34.04,39.13,65.13,0.88,-0.71,-0.74,-18.08,-21.96,-0.71,False
2025-05-19,PLMR,B,HTF,161.17,165.0,2.32,8.48,8,0.834,46.81,59,8.93,29.35,48.79,2.32,-1.29,1.69,8.64,-1.1,9.0,False
2025-05-19,PRCH,C,Pennant,10.63,11.35,6.34,14.36,8,,187.07,51,118.05,170.48,208.12,6.34,-4.99,-6.59,-10.91,2.54,7.43,False
2025-05-19,RIVN,C,Pennant,16.29,16.43,0.85,13.48,6,,37.98,41,43.4,36.2,59.08,13.6,3.87,-5.65,-11.79,-17.8,3.87,True
2025-05-19,SLNO,A,Pennant,75.58,79.17,4.53,10.09,7,0.454,75.78,43,5.85,67.92,30.81,6.68,-0.7,0.9,2.39,2.67,6.11,False
2025-05-19,TIGO,B,HTF,33.2941,33.3212,0.08,8.51,7,0.681,38.32,48,13.95,38.15,49.38,0.08,-0.3,-1.66,-0.33,0.11,3.88,True
2025-05-20,ATEC,B,HTF,12.97,13.14,1.29,8.37,9,0.749,37.43,39,15.7,22.82,34.82,1.29,-2.39,-4.09,-5.32,-16.04,-1.85,False
2025-05-20,ATRO,A,HTF,31.05,31.15,0.32,6.97,6,,60.89,60,51.76,55.56,76.32,0.32,-1.48,1.9,3.41,7.95,15.33,True
2025-05-20,BCRX,C,Pennant,10.33,11.11,7.02,13.68,12,,72.07,16,29.77,24.76,42.09,7.02,-2.52,2.23,6.87,-3.58,8.33,False
2025-05-20,DAVE,B,Pennant,196.04,196.36,0.16,11.92,6,,156.72,26,128.19,96.83,130.04,0.16,-1.19,10.77,5.62,2.47,21.53,True
2025-05-20,DUOL,A,HTF,525.73,544.93,3.52,5.67,6,0.825,95.04,42,42.09,36.27,51.07,3.52,-2.17,-0.25,-1.32,-8.94,0.21,False
2025-05-20,EYE,A,HTF,19.38,19.49,0.56,7.13,6,,73.35,24,65.64,69.41,58.59,0.56,-3.77,-0.72,7.79,18.68,18.68,False
2025-05-20,FROG,B,HTF,43.55,43.79,0.55,8.61,6,,50.7,24,36.22,18.37,35.97,0.55,-2.16,-1.91,-1.63,-4.64,2.3,False
2025-05-20,GOGO,B,Pennant,12.28,12.9,4.81,11.63,7,,91.04,39,76.18,63.73,46.02,4.81,-1.3,-11.89,-12.54,17.26,17.26,False
2025-05-20,GRPN,A,HTF,26.57,26.9,1.23,7.62,6,0.645,170.73,44,42.01,125.17,178.8,1.23,-1.51,8.81,22.43,39.37,39.37,True
2025-05-20,GTX,A,HTF,11.6749,11.8564,1.53,4.51,7,,63.49,25,27.27,20.81,42.92,1.53,-13.02,-8.74,-14.39,-13.88,-5.21,False
2025-05-20,HNRG,C,FlatBase,18.8,19.63,4.23,18.17,6,,114.42,45,29.92,94.42,47.57,4.23,3.19,-4.57,-10.21,-13.35,3.19,False
2025-05-20,IRTC,A,HTF,141.21,142.68,1.03,3.56,6,,44.34,24,37.58,23.97,71.54,1.03,-0.95,0.11,1.86,3.06,5.18,True
2025-05-20,KTOS,B,VCP,35.74,36.85,3.01,10.85,13,0.656,48.79,48,8.43,42.33,35.33,3.01,-3.95,4.45,12.2,17.96,20.96,True
2025-05-20,MOS,B,HTF,34.4689,34.886,1.2,8.06,6,,50.4,24,27.12,40.56,37.78,1.2,0.03,1.41,3.63,3.18,4.0,True
2025-05-20,NAGE,C,FlatBase,10.76,11.06,2.71,16.09,6,,79.52,24,49.65,97.79,44.24,2.71,-5.86,2.04,8.92,28.07,31.41,False
2025-05-20,NRG,B,HTF,157.8742,159.9505,1.3,8.58,6,,88.19,26,57.12,56.51,75.26,1.3,-2.64,-2.27,-1.7,-4.41,0.85,False
2025-05-20,NXT,C,FlatBase,58.99,63.19,6.65,17.19,6,,46.19,24,47.0,26.72,46.01,6.65,-1.92,-5.73,-3.51,-0.15,2.98,False
2025-05-20,OKTA,A,HTF,125.54,127.567,1.59,6.69,7,0.667,42.46,49,27.67,40.52,64.1,1.59,-2.77,-16.18,-15.88,-21.14,-0.03,False
2025-05-20,RIVN,C,FlatBase,16.92,17.15,1.34,17.11,6,,40.15,42,43.39,47.77,45.86,10.26,-3.43,-8.51,-17.2,-18.62,-3.43,False
2025-05-20,TIGO,B,HTF,33.1947,33.4748,0.84,8.93,8,0.653,38.32,48,13.05,36.3,47.81,0.84,-0.16,-0.87,-0.3,0.68,4.19,False
2025-05-20,URBN,C,HTF,61.34,63.21,2.96,9.08,6,,31.15,27,22.09,16.55,51.61,2.96,-2.84,21.85,15.0,12.26,22.69,True
2025-05-20,XERS,C,FlatBase,5.08,5.28,3.79,16.29,9,0.767,44.94,60,23.0,38.8,64.94,16.31,-3.15,-5.91,-12.8,-9.84,-0.59,False
2025-05-21,ATRO,A,HTF,30.59,31.15,1.8,6.97,7,,60.89,60,44.29,54.34,95.34,1.8,-2.39,2.29,5.62,8.11,17.06,True
2025-05-21,CURI,C,FlatBase,5.7252,6.0534,5.42,19.13,6,,188.47,46,79.43,136.34,248.7,5.42,-3.19,5.89,-8.28,-18.96,9.39,True
2025-05-21,DAVE,B,Pennant,193.7,201.155,3.71,11.37,6,,158.93,27,115.32,87.06,120.39,3.71,2.66,7.55,7.99,8.93,23.0,True
2025-05-21,DCTH,C,FlatBase,17.24,18.23,5.43,16.73,6,,48.89,25,42.95,17.6,61.88,5.43,-6.32,-1.04,-2.15,-19.66,-1.04,False
2025-05-21,DUOL,A,HTF,514.3,544.93,5.62,6.28,6,0.832,98.42,43,37.14,33.05,45.48,5.62,0.68,-0.18,1.69,-8.31,2.44,False
2025-05-21,EYE,A,HTF,18.65,19.49,4.31,7.13,7,,73.35,24,53.25,46.05,49.86,4.31,0.48,6.97,11.85,22.68,23.32,True
2025-05-21,GOGO,B,Pennant,12.12,12.9,6.05,11.63,8,,91.04,39,63.56,61.82,48.35,6.05,5.69,-11.55,-8.66,16.75,18.81,False
2025-05-21,GRPN,A,HTF,26.17,26.9,2.71,7.62,7,0.639,170.73,44,33.25,124.44,186.32,2.71,1.91,12.53,22.16,39.24,41.5,True
2025-05-21,HNRG,B,Pennant,19.4,19.71,1.57,11.31,6,,114.77,46,29.98,96.95,58.24,1.57,-2.94,-9.54,-13.35,-21.03,-2.94,False
2025-05-21,IRTC,A,HTF,139.87,142.99,2.18,3.77,6,,45.04,25,33.49,27.83,69.64,2.18,1.84,1.69,3.83,4.2,6.19,True
2025-05-21,MLYS,C,FlatBase,16.66,16.78,0.72,16.39,13,,78.42,48,18.24,72.11,33.07,9.36,-2.04,-6.0,-6.24,-19.09,-2.04,False
2025-05-21,MOS,B,HTF,34.4786,34.886,1.17,8.06,7,,50.4,24,22.85,42.22,42.33,1.17,-1.49,1.04,3.04,2.87,3.97,True
2025-05-21,MQ,C,HTF,5.21,5.325,2.16,9.58,6,,39.6,54,30.58,48.43,36.03,13.17,-0.19,3.07,5.57,5.37,7.29,True
2025-05-21,NRG,B,HTF,153.7118,159.9505,3.9,8.58,7,,88.19,26,47.11,37.74,54.97,3.9,-0.12,-0.64,0.36,-2.28,3.58,False
2025-05-21,OKTA,A,HTF,122.06,127.567,4.32,6.69,8,0.702,42.46,49,20.21,36.26,58.87,4.32,1.52,-12.64,-14.65,-18.55,2.82,False
2025-05-21,PLMR,B,HTF,161.54,165.0,2.1,8.48,10,,46.81,59,5.48,32.41,48.47,2.1,-0.45,1.48,4.23,-3.63,8.75,False
2025-05-21,RIVN,C,FlatBase,16.34,17.15,4.72,17.11,7,,40.15,42,35.15,43.33,41.47,13.34,-2.63,-8.17,-15.67,-16.95,-2.63,False
2025-05-21,SEZL,C,FlatBase,99.11,104.1,4.79,16.27,6,,217.11,27,109.0,94.19,38.79,4.79,2.57,10.13,24.84,48.36,48.36,True
2025-05-21,TDUP,C,Pennant,7.05,7.34,3.95,14.03,6,,213.12,43,71.12,182.0,363.82,3.95,6.38,2.27,6.52,23.26,23.26,True
2025-05-21,TIGO,B,HTF,33.1405,33.5109,1.11,7.12,6,0.606,39.08,51,10.75,35.29,53.28,1.11,0.38,0.55,-0.3,-2.04,4.36,False
2025-05-22,ATRO,A,HTF,29.86,31.15,4.14,6.97,8,,60.89,60,36.53,49.75,86.16,4.14,1.11,4.55,11.99,12.09,19.93,True
2025-05-22,AVGO,A,HTF,228.6771,234.5992,2.52,6.3,6,0.595,59.03,28,19.87,16.9,45.2,7.95,-0.79,5.01,7.11,10.34,13.25,True
2025-05-22,BCRX,C,Pennant,10.39,11.11,6.48,13.68,14,,72.07,16,23.84,22.67,38.53,6.48,1.92,3.46,6.26,-4.62,7.7,False
2025-05-22,DAVE,B,Pennant,198.85,201.155,1.15,11.37,6,,159.68,28,113.98,105.55,118.44,1.15,-0.77,0.99,11.42,7.99,19.81,True
2025-05-22,DUOL,A,HTF,517.8,544.93,4.98,6.28,7,0.803,98.42,43,35.61,37.79,48.95,4.98,0.47,0.35,-0.94,-13.38,1.75,False
2025-05-22,EYE,A,HTF,18.74,19.49,3.85,7.13,8,,73.35,24,52.36,51.5,51.37,3.85,0.59,5.71,12.22,21.08,22.73,True
2025-05-22,FROG,A,HTF,42.77,43.79,2.33,4.06,6,,54.23,26,25.98,15.69,37.44,2.33,-0.65,0.4,-0.05,-2.92,4.16,False
2025-05-22,GOGO,C,Pennant,12.81,13.16,2.66,13.37,9,,91.04,39,68.11,75.96,57.37,2.66,-15.38,-17.17,-13.27,9.91,12.41,False
2025-05-22,GRPN,A,HTF,26.67,26.9,0.86,7.62,8,0.683,170.73,44,34.09,142.68,184.94,0.86,0.3,9.22,23.51,38.47,38.85,True
2025-05-22,HNRG,A,HTF,18.83,19.71,4.46,6.87,6,,119.65,47,28.18,96.35,53.71,4.46,-7.33,-8.39,-8.02,-20.18,-3.88,False
2025-05-22,INTR,B,HTF,7.0211,7.1791,2.2,8.12,10,,41.07,22,6.6,33.9,36.7,7.88,0.84,0.14,-1.97,5.2,6.33,False
2025-05-22,IRTC,A,HTF,142.44,143.36,0.64,4.02,6,,45.64,26,34.39,33.66,60.01,0.64,0.18,-1.36,2.98,5.97,5.97,True
2025-05-22,LASR,C,FlatBase,14.22,14.33,0.77,15.07,8,,105.9,24,81.84,56.61,32.53,3.43,1.9,6.4,23.77,23.77,33.19,True
2025-05-22,MQ,B,HTF,5.2,5.325,2.35,8.54,6,,42.45,55,30.98,22.35,34.02,13.33,-2.5,3.46,5.19,7.5,7.5,True
2025-05-22,NPCE,C,FlatBase,17.87,18.975,5.82,19.58,6,,70.12,47,60.34,42.28,74.34,5.82,-1.06,-26.02,-26.41,-40.85,-1.06,False
2025-05-22,NRG,B,HTF,153.5338,159.9505,4.01,8.58,8,,88.19,26,43.93,48.34,58.35,4.01,1.63,0.39,0.42,-2.09,3.7,False
2025-05-22,PLMR,B,HTF,160.82,165.0,2.53,8.48,11,,46.81,59,9.05,31.19,48.3,2.53,1.08,6.62,3.22,-0.47,9.23,True
2025-05-22,RIVN,C,Pennant,15.91,17.15,7.23,14.81,6,,44.2,44,26.07,37.16,30.2,15.62,-1.76,-8.67,-12.01,-14.2,-1.76,False
2025-05-22,SEZL,C,FlatBase,101.66,105.25,3.41,17.19,7,,217.11,27,111.92,113.18,47.0,3.41,3.59,4.97,29.93,42.61,44.64,True
2025-05-22,TDUP,C,FlatBase,7.5,7.579,1.04,16.74,7,,213.12,43,78.57,212.5,393.42,1.04,-1.6,-4.0,2.93,12.0,15.87,False
2025-05-22,URBN,C,FlatBase,73.21,73.68,0.64,19.72,6,,36.47,29,42.4,27.88,54.16,0.64,-1.27,-4.52,-4.36,-8.63,2.8,True
2025-05-22,XP,B,HTF,18.5037,19.6472,5.82,7.79,7,,49.01,25,17.11,28.9,31.38,9.99,-0.27,3.58,5.46,3.0,10.33,False
2025-05-23,ATRO,A,HTF,30.19,31.15,3.08,6.97,9,0.756,60.89,60,36.92,50.87,86.93,3.08,5.07,5.5,9.97,10.57,18.62,True
2025-05-23,BCRX,C,Pennant,10.59,11.11,4.68,13.68,15,,72.07,16,27.28,23.0,41.2,4.68,1.89,1.32,4.91,-6.23,5.67,False
2025-05-23,DAVE,B,Pennant,197.32,201.45,2.05,10.65,6,,161.94,29,110.63,96.03,99.96,2.05,5.92,5.96,13.89,16.27,20.74,True
2025-05-23,DUOL,A,HTF,520.21,544.93,4.54,6.41,8,0.775,98.42,43,35.35,66.7,49.37,4.54,0.92,1.28,-4.28,-18.73,1.28,False
2025-05-23,ETON,C,FlatBase,19.81,20.7,4.3,19.81,7,,71.75,26,23.97,26.18,46.42,7.77,1.16,-4.9,-19.99,-31.4,1.36,False
2025-05-23,EYE,A,HTF,18.85,19.49,3.28,6.26,6,,76.65,27,53.19,48.31,55.79,3.28,0.85,12.41,11.46,22.49,22.49,True
2025-05-23,FROG,A,HTF,42.49,43.79,2.97,4.09,7,,54.23,26,28.8,15.62,36.4,2.97,1.44,4.85,-0.12,1.34,4.85,True
2025-05-23,GRPN,B,Pennant,26.75,27.87,4.02,10.84,9,0.708,170.73,44,47.79,140.56,185.18,4.02,6.24,21.05,17.12,34.95,38.43,True
2025-05-23,INTR,B,HTF,7.0804,7.1791,1.38,8.12,11,,41.07,22,8.8,33.77,57.54,7.1,-0.42,-2.51,-5.16,5.16,5.44,False
2025-05-23,IRTC,A,HTF,142.69,144.25,1.08,4.61,7,,45.64,26,33.81,29.53,64.08,1.08,2.58,-1.43,3.36,7.68,7.68,True
2025-05-23,KTOS,B,VCP,36.01,36.85,2.28,10.85,16,0.665,48.79,48,7.49,36.45,32.93,2.28,5.86,5.64,12.72,13.22,21.16,True
2025-05-23,LASR,C,FlatBase,14.49,14.82,2.23,17.88,9,,105.9,24,85.53,58.02,33.43,2.23,6.83,7.59,21.67,24.15,30.71,True
2025-05-23,LFMD,C,FlatBase,11.53,11.65,1.03,17.08,6,,151.05,48,89.02,119.2,74.96,1.03,0.09,11.45,7.98,21.86,30.62,True
2025-05-23,MQ,B,HTF,5.07,5.325,4.79,6.85,6,,43.59,56,27.71,21.29,30.67,15.5,2.96,3.35,6.71,13.41,13.41,True
2025-05-23,NPCE,C,Pennant,17.68,18.975,6.82,13.47,6,,74.2,48,52.15,36.53,66.79,6.82,-28.39,-26.24,-26.87,-39.14,-23.42,False
2025-05-23,NRG,A,HTF,156.0353,159.9505,2.45,5.81,6,,91.18,29,44.89,49.9,56.62,2.45,-0.58,0.42,-1.76,-2.62,2.04,False
2025-05-23,OPRX,C,FlatBase,11.65,12.66,7.98,17.77,6,,176.09,47,33.3,124.9,113.76,11.68,8.5,6.01,26.7,10.73,32.53,False
2025-05-23,PGY,C,Pennant,15.72,15.75,0.19,13.08,10,,72.86,23,42.65,22.53,43.82,18.13,7.63,6.36,10.11,26.97,26.97,True
2025-05-23,PLMR,B,HTF,162.56,165.0,1.48,8.48,12,,46.81,59,8.85,26.35,50.1,1.48,0.82,8.06,-0.18,-1.56,8.06,True
2025-05-23,SEZL,C,FlatBase,105.31,107.01,1.59,15.66,6,,226.78,29,112.53,111.25,49.01,1.59,4.8,6.85,25.5,52.05,52.05,True
2025-05-23,SSRM,C,Pennant,11.52,11.61,0.78,14.9,18,,32.34,60,8.37,15.32,98.28,0.78,-0.52,10.07,11.02,7.29,13.45,True
2025-05-23,TDUP,B,Pennant,7.38,7.579,2.63,10.67,6,,223.53,45,72.03,212.71,326.59,2.63,-0.27,-1.9,3.79,9.35,17.75,False
2025-05-23,URBN,C,FlatBase,72.28,73.68,1.9,19.72,6,,38.84,30,37.23,24.21,48.33,1.9,4.12,0.47,-3.56,-5.34,4.12,True
2025-05-23,XP,B,HTF,18.4542,19.6472,6.07,9.1,8,,49.01,25,14.99,31.73,44.67,6.07,3.27,4.56,4.61,4.13,10.62,False
2025-05-26,ATRO,A,HTF,30.19,31.15,3.08,6.97,9,0.756,60.89,60,36.92,50.87,86.93,3.08,5.07,5.5,9.97,10.57,18.62,True
2025-05-26,BCRX,C,Pennant,10.59,11.11,4.68,13.68,15,,72.07,16,27.28,23.0,41.2,4.68,1.89,1.32,4.91,-6.23,5.67,False
2025-05-26,DAVE,B,Pennant,197.32,201.45,2.05,10.65,6,,161.94,29,110.63,96.03,99.96,2.05,5.92,5.96,13.89,16.27,20.74,True
2025-05-26,DUOL,A,HTF,520.21,544.93,4.54,6.41,8,0.775,98.42,43,35.35,66.7,49.37,4.54,0.92,1.28,-4.28,-18.73,1.28,False
2025-05-26,ETON,C,FlatBase,19.81,20.7,4.3,19.81,7,,71.75,26,23.97,26.18,46.42,7.77,1.16,-4.9,-19.99,-31.4,1.36,False
2025-05-26,EYE,A,HTF,18.85,19.49,3.28,6.26,6,,76.65,27,53.19,48.31,55.79,3.28,0.85,12.41,11.46,22.49,22.49,True
2025-05-26,FROG,A,HTF,42.49,43.79,2.97,4.09,7,,54.23,26,28.8,15.62,36.4,2.97,1.44,4.85,-0.12,1.34,4.85,True
2025-05-26,GRPN,B,Pennant,26.75,27.87,4.02,10.84,9,0.708,170.73,44,47.79,140.56,185.18,4.02,6.24,21.05,17.12,34.95,38.43,True
2025-05-26,INTR,B,HTF,7.0804,7.1791,1.38,8.12,11,,41.07,22,8.8,33.77,57.54,7.1,-0.42,-2.51,-5.16,5.16,5.44,False
2025-05-26,IRTC,A,HTF,142.69,144.25,1.08,4.61,7,,45.64,26,33.81,29.53,64.08,1.08,2.58,-1.43,3.36,7.68,7.68,True
2025-05-26,KTOS,B,VCP,36.01,36.85,2.28,10.85,16,0.665,48.79,48,7.49,36.45,32.93,2.28,5.86,5.64,12.72,13.22,21.16,True
2025-05-26,LASR,C,FlatBase,14.49,14.82,2.23,17.88,9,,105.9,24,85.53,58.02,33.43,2.23,6.83,7.59,21.67,24.15,30.71,True
2025-05-26,LFMD,C,FlatBase,11.53,11.65,1.03,17.08,6,,151.05,48,89.02,119.2,74.96,1.03,0.09,11.45,7.98,21.86,30.62,True
2025-05-26,MQ,B,HTF,5.07,5.325,4.79,6.85,6,,43.59,56,27.71,21.29,30.67,15.5,2.96,3.35,6.71,13.41,13.41,True
2025-05-26,NPCE,C,Pennant,17.68,18.975,6.82,13.47,6,,74.2,48,52.15,36.53,66.79,6.82,-28.39,-26.24,-26.87,-39.14,-23.42,False
2025-05-26,NRG,A,HTF,156.0353,159.9505,2.45,5.81,6,,91.18,29,44.89,49.9,56.62,2.45,-0.58,0.42,-1.76,-2.62,2.04,False
2025-05-26,OPRX,C,FlatBase,11.65,12.66,7.98,17.77,6,,176.09,47,33.3,124.9,113.76,11.68,8.5,6.01,26.7,10.73,32.53,False
2025-05-26,PGY,C,Pennant,15.72,15.75,0.19,13.08,10,,72.86,23,42.65,22.53,43.82,18.13,7.63,6.36,10.11,26.97,26.97,True
2025-05-26,PLMR,B,HTF,162.56,165.0,1.48,8.48,12,,46.81,59,8.85,26.35,50.1,1.48,0.82,8.06,-0.18,-1.56,8.06,True
2025-05-26,SEZL,C,FlatBase,105.31,107.01,1.59,15.66,6,,226.78,29,112.53,111.25,49.01,1.59,4.8,6.85,25.5,52.05,52.05,True
2025-05-26,SSRM,C,Pennant,11.52,11.61,0.78,14.9,18,,32.34,60,8.37,15.32,98.28,0.78,-0.52,10.07,11.02,7.29,13.45,True
2025-05-26,TDUP,B,Pennant,7.38,7.579,2.63,10.67,6,,223.53,45,72.03,212.71,326.59,2.63,-0.27,-1.9,3.79,9.35,17.75,False
2025-05-26,URBN,C,FlatBase,72.28,73.68,1.9,19.72,6,,38.84,30,37.23,24.21,48.33,1.9,4.12,0.47,-3.56,-5.34,4.12,True
2025-05-26,XP,B,HTF,18.4542,19.6472,6.07,9.1,8,,49.01,25,14.99,31.73,44.67,6.07,3.27,4.56,4.61,4.13,10.62,False
2025-05-27,ALLT,C,Pennant,8.21,8.7,5.63,13.45,10,,80.04,25,37.29,42.78,76.94,13.03,0.49,5.72,5.97,-2.44,17.05,False
2025-05-27,ATRO,B,HTF,31.72,31.77,0.16,8.78,10,0.756,60.89,60,40.11,58.92,91.43,0.16,-0.25,1.23,4.07,3.94,12.89,True
2025-05-27,BCRX,C,Pennant,10.79,11.11,2.88,13.68,16,,72.07,16,27.84,26.35,46.21,2.88,-2.13,3.71,2.04,-9.73,3.71,True
2025-05-27,CURI,C,Pennant,5.9622,6.0534,1.51,12.8,6,,203.39,48,102.48,179.22,263.14,1.51,1.83,5.05,-20.3,-12.53,5.05,True
2025-05-27,DAVE,C,Pennant,209.0,209.345,0.16,14.02,7,0.827,161.94,29,119.49,119.93,124.71,0.16,3.9,0.63,7.45,8.19,14.0,True
2025-05-27,DUOL,A,HTF,525.0,544.93,3.66,6.41,9,0.758,98.42,43,36.32,77.83,51.51,3.66,-0.11,-2.22,-7.42,-24.25,0.35,False
2025-05-27,ETON,C,FlatBase,20.04,20.7,3.19,19.81,8,,71.75,26,21.53,33.33,60.83,6.7,0.2,-13.77,-21.61,-32.63,0.2,False
2025-05-27,EVLV,C,Pennant,5.85,6.155,4.96,13.57,6,,101.4,30,42.68,77.27,47.73,4.96,-4.79,-6.15,-6.67,4.1,6.15,False
2025-05-27,EYE,A,HTF,19.01,19.49,2.46,6.26,7,,76.65,27,54.68,50.16,64.59,2.46,1.21,12.15,10.57,21.25,21.46,True
2025-05-27,FROG,A,HTF,43.1,43.79,1.58,4.09,8,,54.23,26,29.51,19.42,39.89,1.58,-0.88,0.77,-2.03,1.14,3.36,True
2025-05-27,GRPN,A,Pennant,28.42,28.48,0.21,10.92,6,0.581,171.03,48,57.02,172.48,197.59,0.21,1.72,14.14,14.74,25.76,30.3,True
