scan_date,ticker,grade,pattern,price_at_scan,pivot_price,pct_from_pivot,base_depth_pct,base_duration_days,vol_contraction_ratio,prior_move_pct,prior_move_days,pct_1m,pct_3m,pct_6m,pct_from_52w_high,pct_1d,pct_5d,pct_10d,pct_20d,max_gain_pct,did_break_out
2026-03-11,TPL,A,HTF,524.83,545.0,3.7,6.72,6,,96.2,52,27.06,87.96,72.92,3.98,0.79,1.0,1.05,-27.98,1.99,False
2026-03-12,TPL,A,HTF,528.97,545.0,2.94,6.72,7,,96.2,52,28.73,89.22,81.88,3.22,0.41,0.67,-1.26,-22.5,1.19,False
2026-03-13,TPL,A,HTF,531.13,545.0,2.54,6.72,8,,96.2,52,23.0,94.37,82.24,2.83,-0.8,-2.21,-3.65,-21.53,0.78,False
2026-03-16,TPL,A,HTF,526.89,545.0,3.32,6.72,6,,97.54,55,23.7,79.22,70.24,3.6,0.43,0.19,-11.3,-21.77,1.59,False
2026-03-17,TPL,A,HTF,529.18,545.0,2.9,6.72,7,,97.54,55,20.21,77.5,70.3,3.18,0.17,1.15,-10.32,-21.14,1.15,False
2026-03-17,VRT,A,HTF,268.41,276.7141,3.0,7.48,6,,80.24,55,10.39,73.89,89.64,3.0,-1.38,0.92,-6.64,12.2,15.68,False
2026-03-18,TPL,A,HTF,530.08,545.0,2.74,6.72,8,,97.54,55,9.07,77.12,72.33,3.02,0.46,0.05,-17.14,-19.58,0.98,False
2026-03-18,VRT,A,HTF,264.71,276.7141,4.34,7.48,7,,80.24,55,8.93,65.67,89.51,4.34,1.68,4.33,-2.02,11.11,17.3,False
2026-03-19,DOW,A,HTF,37.49,38.58,2.83,7.96,6,,66.48,58,24.29,61.97,67.67,2.83,-2.24,5.28,10.43,-5.04,11.68,True
2026-03-19,TPL,A,HTF,532.52,545.0,2.29,6.72,9,,97.54,55,6.65,76.07,67.91,2.57,-2.46,-1.92,-16.58,-20.65,0.51,False
2026-03-19,VRT,A,HTF,269.17,276.7141,2.73,7.48,8,,80.24,55,10.46,61.95,94.3,2.73,-4.94,-6.23,-2.93,14.18,15.36,False
2026-03-20,DOW,A,HTF,36.65,38.58,5.0,7.96,7,,66.48,58,22.39,61.94,64.42,5.0,-1.66,11.38,10.67,0.33,14.24,True
2026-03-23,DOW,A,HTF,36.04,38.58,6.58,7.96,8,,66.48,58,17.45,58.14,61.4,6.58,6.3,16.18,14.9,6.3,16.18,True
2026-03-24,DOW,A,HTF,38.31,38.58,0.7,7.96,9,,66.48,58,29.13,66.44,70.67,0.7,3.42,8.72,2.53,1.31,9.29,True
2026-03-24,TPL,A,HTF,535.26,545.0,1.79,6.72,12,,97.54,55,5.01,86.36,68.12,2.07,-0.92,-11.34,-16.25,-17.89,-0.92,False
2026-04-07,DOW,A,HTF,41.41,42.74,3.11,7.38,6,,81.21,60,22.19,59.14,93.99,3.11,-5.14,-5.43,-7.49,-1.47,-1.47,False
2026-04-15,KEYS,A,HTF,325.25,334.99,2.91,6.96,6,0.671,53.56,60,14.48,53.45,97.49,2.91,1.45,4.22,3.14,11.05,12.74,True
2026-04-16,KEYS,A,HTF,329.96,334.99,1.5,5.37,6,0.639,54.72,60,13.7,52.27,95.96,1.5,1.33,5.02,6.05,9.57,11.13,True
2026-04-17,KEYS,A,HTF,334.34,338.0,1.08,5.33,6,0.677,54.89,60,20.47,54.99,97.29,1.08,0.24,3.77,5.4,4.39,9.67,True
2026-04-17,VRT,A,HTF,307.34,312.46,1.64,7.41,6,0.603,72.76,59,20.11,69.73,65.28,1.64,2.3,5.25,6.82,20.69,22.41,True
