scan_date,ticker,grade,pattern,price_at_scan,pivot_price,pct_from_pivot,base_depth_pct,base_duration_days,vol_contraction_ratio,prior_move_pct,prior_move_days,pct_1m,pct_3m,pct_6m,pct_from_52w_high,pct_1d,pct_5d,pct_10d,pct_20d,max_gain_pct,did_break_out
2025-06-05,DG,C,FlatBase,111.5743,112.819,1.1,16.48,12,,43.08,55,23.78,53.07,44.67,17.29,-0.32,-1.76,-2.05,2.16,2.16,False
2025-06-05,NRG,A,HTF,154.2655,160.4942,3.88,6.13,13,,93.63,30,29.66,69.42,64.78,3.88,-0.06,-3.22,-2.63,1.7,4.26,False
2025-06-06,AVGO,B,Pennant,244.9453,263.2966,6.97,11.5,6,,65.47,38,18.6,29.43,37.46,6.97,-1.07,0.72,3.01,10.33,11.89,False
2025-06-06,CVNA,B,Pennant,68.292,70.286,2.84,10.03,6,0.816,101.24,38,27.35,104.87,37.81,2.84,-0.45,-13.01,-6.26,1.31,4.64,False
2025-06-06,DG,C,FlatBase,111.2215,112.819,1.42,16.48,13,,43.08,55,23.81,42.85,46.78,14.43,-0.15,-1.59,1.3,-0.19,2.48,False
2025-06-06,NRG,A,HTF,154.1765,160.4942,3.94,6.13,14,,93.63,30,30.68,72.2,65.28,3.94,-0.57,-2.5,-2.49,-2.99,4.32,False
2025-06-09,CVNA,A,HTF,67.982,70.286,3.28,9.97,6,0.781,103.88,39,21.56,87.61,36.92,3.28,-0.41,-14.67,-4.98,3.29,5.12,False
2025-06-09,DG,C,FlatBase,111.0549,112.819,1.56,16.48,14,,43.08,55,26.62,44.32,49.38,14.55,-1.83,0.28,-0.0,-0.34,2.64,False
2025-06-09,DLTR,C,Pennant,93.85,97.45,3.69,11.74,6,,47.35,56,5.45,45.37,33.9,19.0,-0.78,5.49,5.15,11.61,11.61,True
2025-06-10,CVNA,A,HTF,67.7,70.286,3.68,6.38,6,0.736,109.21,40,15.51,81.5,32.35,3.68,0.54,-13.15,-6.72,2.08,5.56,False
2025-06-10,DG,B,HTF,109.026,112.819,3.36,7.84,6,,51.36,57,28.08,40.21,49.91,16.11,0.19,1.87,1.38,1.43,4.55,False
2025-06-10,DLTR,C,Pennant,93.12,97.45,4.44,11.74,6,,56.2,57,8.65,41.54,32.97,17.38,1.17,5.62,6.8,16.38,16.38,True
2025-06-10,GEV,B,HTF,464.2909,499.6233,7.07,8.4,6,,,,7.38,40.28,37.99,7.07,3.9,5.02,8.03,15.91,15.91,False
2025-06-11,CVNA,A,HTF,68.064,70.286,3.16,6.38,6,0.694,112.61,41,11.39,104.37,34.14,3.16,-6.28,-9.52,-9.94,0.98,5.0,False
2025-06-11,GEV,B,HTF,482.4111,499.6233,3.45,8.4,7,,,,11.7,51.71,47.47,3.45,0.87,1.39,4.83,11.52,11.56,False
2025-06-12,CRWD,B,HTF,481.73,491.2,1.93,9.35,8,,58.25,59,11.55,28.44,37.96,1.93,-0.23,-1.13,3.65,-1.15,6.72,True
2025-06-12,GEV,B,HTF,486.602,499.6233,2.61,8.4,8,,,,14.22,45.34,54.01,2.61,-1.89,-0.15,6.56,13.81,13.81,False
2025-06-12,VST,B,Pennant,172.9857,177.4429,2.51,10.19,8,,79.46,40,14.34,34.13,31.28,12.85,-0.07,6.59,12.32,12.19,13.45,True
2025-06-13,CRWD,B,HTF,480.62,491.2,2.15,9.35,9,,58.25,59,9.42,30.24,36.92,2.15,-0.26,2.33,5.97,-1.53,6.97,True
2025-06-13,GEV,B,HTF,477.4022,499.6233,4.45,8.4,9,0.778,,,11.77,42.15,43.98,4.45,1.97,4.48,10.6,16.96,16.96,False
2025-06-13,HOOD,B,Pennant,72.6,77.8,6.68,11.88,6,,,,17.55,66.28,96.53,6.68,5.72,5.17,28.97,37.11,37.69,True
2025-06-16,CRWD,B,HTF,479.39,491.2,2.4,9.35,10,,58.25,59,7.89,32.34,32.32,2.4,2.64,1.25,2.65,-1.86,7.24,True
2025-06-16,DLTR,C,Pennant,99.0,99.55,0.55,13.6,10,,56.2,57,14.31,48.31,35.73,9.47,-0.66,-0.32,2.53,7.7,10.46,True
2025-06-16,GEV,B,HTF,486.8115,499.6233,2.56,8.4,10,0.777,,,9.24,46.24,42.49,2.56,0.16,4.71,3.71,15.02,15.02,True
2025-06-16,HOOD,B,Pennant,76.75,77.8,1.35,11.88,7,,,,19.42,73.02,100.23,1.35,-2.35,6.85,20.3,34.53,34.53,True
2025-06-16,STX,A,HTF,129.3726,130.5474,0.9,5.75,6,,95.63,42,20.18,48.45,51.31,0.9,-0.13,4.02,11.27,12.87,16.57,True
2025-06-17,CRWD,B,HTF,492.03,493.2,0.24,9.72,11,,58.25,59,11.26,32.04,36.11,0.24,-1.4,0.42,0.83,-4.51,4.49,True
2025-06-17,GEV,B,HTF,487.5898,499.6233,2.41,8.4,11,0.792,,,8.58,42.34,41.78,2.41,0.31,2.87,3.36,16.68,16.68,True
2025-06-17,HOOD,C,Pennant,74.95,77.8,3.66,11.88,8,,,,15.47,54.98,99.87,3.66,4.54,10.41,30.73,40.69,40.69,True
2025-06-18,CRWD,B,HTF,485.16,493.2,1.63,9.72,12,,58.25,59,11.6,26.03,32.63,1.63,-1.83,4.13,5.97,-1.9,5.97,True
2025-06-18,GEV,B,HTF,489.1164,499.6233,2.1,8.4,12,0.803,,,8.2,45.91,41.25,2.1,-0.66,3.39,5.48,17.22,17.22,True
2025-06-19,CRWD,B,HTF,485.16,493.2,1.63,9.72,12,,58.25,59,11.6,26.03,32.63,1.63,-1.83,4.13,5.97,-1.9,5.97,True
